platform_id,ptt,time,location_class,li,latitude,longitude,alt_lat,alt_lon,number_messages,number_messages_gt_120db,best_level,duration,dist,frequency,v_mask,alt,source,est_speed,km_from_home,old_lq,location_quality_index,nops,deleted,actual_ptt,km_from_haul,sst,error_radius,semi_major_axis,semi_minor_axis,ellipse_orientation,hdop,satellite,diag_id,z
eb04-001-16,120349,8/22/2016 20:20,B,,71.0882,-157.7325,71.0882,-157.7325,2,0,-129,477,,401677730.6,0,,,1.13,230.069,,6,3,,120349,,,866,17548,42,102,2430,NP,21983980,0
eb04-001-16,120349,8/22/2016 20:28,B,,71.08502,-157.75296,71.08502,-157.75296,1,0,-125,0,,401677721,0,,,1.74,229.292,,6,3,,120349,,,912,6083,136,100,2563,MA,21983981,0
eb04-001-16,120349,8/22/2016 21:15,B,,71.06619,-157.80438,71.06619,-157.80438,2,0,-125,287,,401677724.5,20,,,,,,7,3,,120349,,,983,22581,42,114,2762,NN,21983982,0
eb04-001-16,120349,8/22/2016 21:20,B,,71.10685,-157.89023,71.10685,-157.89023,2,0,-125,436,,401677725.8,0,,,1.5,227.493,,6,3,,120349,,,570,15045,21,102,1582,MB,21983983,0
eb04-001-16,120349,8/22/2016 22:00,B,,71.10215,-157.97154,71.10215,-157.97154,1,0,-132,0,,401677723.2,0,,,0.73,225.074,,8,2,,120349,,,1078,4017,289,95,3034,NP,21983984,0
eb04-001-16,120349,8/22/2016 23:06,B,,71.09799,-157.99159,71.09799,-157.9916,1,0,-131,0,,401677730.1,0,,,0.84,224.239,,8,3,,120349,,,1436,5433,379,98,4049,MB,21983985,0
eb04-001-16,120349,8/22/2016 23:41,B,,71.09274,-158.07494,71.09274,-158.07494,1,0,-131,0,,401677722.7,0,,,0.96,221.742,,8,3,,120349,,,1648,6265,433,98,4652,NP,21983986,0
eb04-001-16,120349,8/23/2016 1:28,B,,71.06813,-158.04299,71.06813,-158.04298,1,0,-125,0,,401677752.6,0,,,1.71,220.559,,0,3,,120349,,,2018,9035,450,93,5700,MA,21983988,0
eb04-001-16,120349,8/23/2016 1:28,B,,71.08279,-157.96596,71.08279,-157.96596,1,0,-126,0,,401677725.6,20,,,1.71,220.559,,8,3,,120349,,,1978,8288,472,94,5586,NP,21983987,0
eb04-001-16,120349,8/23/2016 2:19,B,,71.09362,-158.20476,71.09362,-158.20476,2,0,-125,286,,401677726.4,20,,,,,,6,3,,120349,,,2452,11917,504,88,5272,NN,21983989,0
eb04-001-16,120349,8/23/2016 2:28,B,,71.13155,-158.31682,71.13155,-158.31682,1,0,-131,0,,401677732.3,20,,,,,,6,3,,120349,,,6751,83443,546,81,4070,MB,21983990,0
eb04-001-16,120349,8/23/2016 3:04,B,,71.12519,-158.48389,71.12519,-158.48389,2,0,-125,595,,401677723.2,0,,,2.27,214.703,,8,3,,120349,,,2452,28998,207,108,2044,MA,21983991,0
eb04-001-16,120349,8/23/2016 3:57,B,,71.12529,-158.62338,71.12529,-158.62338,1,0,-132,0,,401677705.7,0,,,1.79,211.561,,8,3,,120349,,,1216,3867,382,96,3423,NN,21983992,0
eb04-001-16,120349,8/23/2016 4:07,B,,71.13631,-158.52861,71.13631,-158.52861,1,0,-128,0,,401677724.4,20,,,,,,6,3,,120349,,,2429,14284,413,91,6862,MB,21983993,0
eb04-001-16,120349,8/23/2016 4:28,A,,71.09791,-158.68222,71.09791,-158.68222,3,0,-127,586,,401677712.5,20,,,,,,6,3,,120349,,,152,942,24,94,320,SR,21983994,0
eb04-001-16,120349,8/23/2016 4:28,B,,71.09695,-158.67152,71.09695,-158.67152,2,0,-128,290,,401677709.8,0,,,1.68,208.01,,0,3,,120349,,,199,1031,38,81,299,NK,21983995,0
eb04-001-16,120349,8/23/2016 4:47,B,,71.09944,-158.71515,71.09944,-158.71515,1,0,-126,0,,401677708.9,0,,,1.6,207.257,,6,3,,120349,,,811,2542,258,89,1730,MA,21983996,0
eb04-001-16,120349,8/23/2016 5:47,B,,71.12561,-158.92486,71.12561,-158.92487,1,0,-131,0,,401677693.2,20,,,,,,8,3,,120349,,,1880,6122,577,92,5309,MB,21983997,0
eb04-001-16,120349,8/23/2016 5:47,B,,71.12405,-158.83484,71.12405,-158.83484,1,0,-128,0,,401677701.7,20,,,,,,0,3,,120349,,,2087,8194,531,93,5896,NN,21983998,0
eb04-001-16,120349,8/23/2016 6:09,B,,71.08189,-158.95926,71.08189,-158.95926,2,0,-125,251,,401677713.5,0,,,1.24,200.396,,6,3,,120349,,,1649,238486,11,98,4661,SR,21983999,0
eb04-001-16,120349,8/23/2016 6:35,B,,71.07851,-158.9334,71.07851,-158.9334,1,0,-121,0,,401677711.6,0,,,0.97,200.644,,6,2,,120349,,,2006,21212,189,97,5667,MA,21984000,0
eb04-001-16,120349,8/23/2016 14:21,B,,71.07183,-158.94206,71.07183,-158.94206,1,0,-128,0,,401677710.2,20,,,,,,8,2,,120349,,,2530,19863,322,79,7149,SR,21984002,0
eb04-001-16,120349,8/23/2016 14:24,B,,70.89834,-159.75966,70.89834,-159.75966,2,0,-132,338,,401677714.5,0,,,1.36,167.28,,6,3,,120349,,,1454,3922,539,127,1449,NN,21984001,0
eb04-001-16,120349,8/23/2016 14:49,B,,71.01517,-159.95782,71.01517,-159.95782,2,0,-133,0,,401677719.4,20,,,,,,6,3,,120349,,,1973,5158,754,125,5571,NK,21984003,0
eb04-001-16,120349,8/23/2016 15:13,B,,70.93672,-160.02007,70.93672,-160.02007,1,0,-130,0,,401677768.2,20,,,,,,6,3,,120349,,,1910,8272,441,103,5392,NP,21984004,0
eb04-001-16,120349,8/23/2016 15:59,B,,71.06387,-159.18019,71.06387,-159.18019,1,0,-132,0,,401677701.2,20,,,,,,8,3,,120349,,,2862,15068,543,81,8089,SR,21984005,0
eb04-001-16,120349,8/23/2016 17:43,B,,70.81223,-160.14667,70.81223,-160.14667,2,0,-130,644,,401677719.4,0,,,-1,150.349,,8,3,,120349,,,1439,9603,215,58,4061,NN,21984006,0
eb04-001-16,120349,8/23/2016 17:43,B,,70.79948,-160.16626,70.79948,-160.16626,1,0,-126,0,,401677707.6,0,,,-1,150.349,,0,3,,120349,,,1078,5464,212,59,3036,SR,21984007,0
eb04-001-16,120349,8/23/2016 18:07,B,,70.77268,-160.22932,70.77268,-160.22932,1,0,-132,0,,401677723.1,20,,,,,,6,3,,120349,,,756,2276,251,88,2120,NK,21984008,0
eb04-001-16,120349,8/23/2016 18:34,B,,70.76071,-160.25734,70.76071,-160.25734,1,0,-125,0,,401677722.5,0,,,1.68,144.972,,6,2,,120349,,,1119,3992,313,85,3152,NP,21984009,0
eb04-001-16,120349,8/23/2016 20:07,B,,70.71724,-160.45954,70.71724,-160.45953,2,0,-126,396,,401677720.1,0,,,-1,137.698,,8,3,,120349,,,1251,9459,165,179,3525,NP,21984010,0
eb04-001-16,120349,8/23/2016 20:07,B,,70.72109,-160.45904,70.72109,-160.45905,1,0,-126,0,,401677723.1,0,,,-1,137.698,,0,3,,120349,,,1697,15454,186,3,4790,MA,21984011,0
eb04-001-16,120349,8/23/2016 21:10,B,,70.68946,-160.57865,70.68946,-160.57864,1,0,-134,0,,401677725.3,0,,,-1,131.176,,8,3,,120349,,,2000,2544,1571,84,5649,MB,21984012,0
eb04-001-16,120349,8/23/2016 21:10,B,,70.67577,-160.58386,70.67577,-160.58386,1,0,-128,0,,401677730.9,0,,,-1,131.176,,8,3,,120349,,,1551,2750,874,100,4377,NN,21984013,0
eb04-001-16,120349,8/23/2016 21:54,B,,70.64758,-160.69104,70.64758,-160.69104,2,0,-120,228,,401677712.4,20,,,,,,8,3,,120349,,,1479,136668,16,99,4170,MA,22005090,0
eb04-001-16,120349,8/23/2016 21:56,B,,70.64513,-160.67595,70.64513,-160.67595,1,0,-122,0,,401677707.3,0,,,1.74,126.668,,6,2,,120349,,,1220,26367,56,99,3435,NP,22005091,0
eb04-001-16,120349,8/23/2016 22:42,B,,70.61678,-160.7721,70.61678,-160.7721,1,0,-131,0,,401677708.5,0,,,1.71,122.362,,8,3,,120349,,,1486,7607,290,96,4192,MB,22005092,0
eb04-001-16,120349,8/23/2016 22:44,B,,70.61068,-160.72772,70.61068,-160.72772,2,0,-124,252,,401677708.7,20,,,,,,6,3,,120349,,,716,2508,204,35,2001,NN,22005093,0
eb04-001-16,120349,8/23/2016 23:33,B,,70.57167,-160.81518,70.57167,-160.81519,1,0,-135,0,,401677707,0,,,-1,117.343,,8,3,,120349,,,1372,3757,501,72,3869,NP,22005094,0
eb04-001-16,120349,8/23/2016 23:33,B,,70.57137,-160.79761,70.57137,-160.7976,1,0,-126,0,,401677713.3,0,,,-1,117.343,,0,2,,120349,,,1274,8839,183,85,3590,MA,22005095,0
eb04-001-16,120349,8/24/2016 0:22,B,,70.53674,-160.88935,70.53674,-160.88934,2,0,-129,204,,401677716.6,0,,,-1,112.079,,0,3,,120349,,,151,223,101,90,276,MB,22005096,0
eb04-001-16,120349,8/24/2016 0:22,3,,70.53348,-160.89301,70.53348,-160.893,4,0,-123,566,,401677718.4,0,,,-1,112.079,,58,3,,120349,,,211,454,97,80,270,NN,22005097,0
eb04-001-16,120349,8/24/2016 0:40,B,,70.537,-160.88907,70.537,-160.88907,2,0,-123,225,,401677720.7,0,,,1.55,112.498,,6,3,,120349,,,641,1904,215,89,1688,NK,22005098,0
eb04-001-16,120349,8/24/2016 1:11,B,,70.49927,-160.96464,70.49927,-160.96465,2,0,-120,228,,401677718.1,0,,,1.91,107.547,,8,3,,120349,,,922,8830,96,52,2584,MA,22005099,0
eb04-001-16,120349,8/24/2016 1:15,B,,70.50135,-160.96215,70.50135,-160.96214,1,0,-131,0,,401677721.1,0,,,1.66,107.797,,6,3,,120349,,,690,2054,231,62,1922,NP,22005100,0
eb04-001-16,120349,8/24/2016 2:01,B,,70.46124,-161.07517,70.46124,-161.07516,1,0,-132,0,,401677723.9,0,,,1.38,102.112,,8,3,,120349,,,2697,9052,803,85,4244,MB,22009791,0
eb04-001-16,120349,8/24/2016 2:14,B,,70.46293,-161.06518,70.46293,-161.06519,1,0,-133,0,,401677725.4,0,,,0.79,102.419,,6,3,,120349,,,2719,15446,478,74,7685,SR,22009792,0
eb04-001-16,120349,8/24/2016 2:48,B,,70.49982,-161.01498,70.49982,-161.01498,2,1,-119,198,,401677722.3,20,,,,,,8,3,,120349,,,1192,7024,202,30,3355,MA,22012114,0
eb04-001-16,120349,8/24/2016 3:47,B,,70.41513,-161.13158,70.41513,-161.13158,1,0,-129,0,,401677725,0,,,-1,97.503,,8,3,,120349,,,2412,3402,1709,46,6813,MB,22016748,0
eb04-001-16,120349,8/24/2016 3:47,A,,70.41621,-161.07018,70.41621,-161.07018,3,0,-126,377,,401677731.6,0,,,-1,97.503,,0,3,,120349,,,156,789,31,87,338,NN,22016749,0
eb04-001-16,120349,8/24/2016 3:59,B,,70.40552,-161.08529,70.40552,-161.0853,2,0,-131,120,,401677726.8,20,,,,,,6,3,,120349,,,414,3143,54,88,1116,SR,22016750,0
eb04-001-16,120349,8/24/2016 4:02,2,,70.41141,-161.06267,70.41141,-161.06267,4,0,-126,554,,401677730.1,0,,,0.38,97.112,,56,3,,120349,,,325,1758,60,97,338,NK,22016751,0
eb04-001-16,120349,8/24/2016 4:32,B,,70.4123,-161.06713,70.4123,-161.06712,1,0,-126,0,,401677732,0,,,0.54,97.142,,6,3,,120349,,,1335,3977,447,90,2131,MA,22016752,0
eb04-001-16,120349,8/24/2016 5:37,A,,70.39801,-160.97526,70.39801,-160.97527,3,0,-125,481,,401677729.7,0,,,1.12,97.02,,8,3,,120349,,,197,2175,17,97,400,SR,22132001,0
eb04-001-16,120349,8/24/2016 5:41,B,,70.33307,-161.2272,70.33307,-161.2272,1,0,-128,0,,401677739.2,20,,,,,,8,3,,120349,,,2434,7581,781,89,3767,NK,22132002,0
eb04-001-16,120349,8/24/2016 6:12,B,,70.40059,-161.04537,70.40059,-161.04536,2,0,-120,169,,401677728.6,0,,,1.08,96.243,,8,3,,120349,,,752,23948,23,77,1640,MA,22132003,0
eb04-001-16,120349,8/24/2016 7:08,B,,70.37982,-161.09835,70.37982,-161.09834,1,0,-126,0,,401677731.7,0,,,1.73,93.353,,8,3,,120349,,,1325,4761,368,84,3560,MB,22132004,0
eb04-001-16,120349,8/24/2016 7:16,B,,70.38895,-161.07445,70.38895,-161.07445,1,0,-124,0,,401677726.9,0,,,1.29,94.63,,6,3,,120349,,,1499,5630,399,91,3076,SR,22132005,0
eb04-001-16,120349,8/24/2016 7:45,B,,70.3887,-161.07537,70.3887,-161.07536,1,0,-130,0,,401677726.7,0,,,0.71,94.592,,6,3,,120349,,,1251,4846,323,92,3527,MA,22132006,0
eb04-001-16,120349,8/24/2016 8:51,B,,70.35104,-161.17098,70.35104,-161.17097,1,0,-127,0,,401677725.1,0,,,0.84,89.375,,8,3,,120349,,,1667,5836,475,89,4705,SR,22132007,0
eb04-001-16,120349,8/24/2016 13:22,B,,70.30999,-161.15809,70.30999,-161.1581,2,0,-122,122,,401677702.3,0,,,0.29,85.311,,8,3,,120349,,,1746,58604,52,74,4926,NP,22132008,0
eb04-001-16,120349,8/24/2016 17:40,B,,70.23688,-161.29751,70.23688,-161.29752,1,0,-133,0,,401677714.4,20,,,,,,8,3,,120349,,,3427,14719,798,79,9691,NN,22132010,0
eb04-001-16,120349,8/24/2016 17:44,B,,70.32903,-161.12195,70.32903,-161.12195,2,0,-121,457,,401677729.2,20,,,,,,6,3,,120349,,,3128,215996,45,81,8847,NK,22132009,0
eb04-001-16,120349,8/24/2016 18:05,2,,70.29769,-161.28703,70.29769,-161.28703,7,0,-125,439,,401677720.4,0,,,0.82,82.293,,56,3,,120349,,,394,1170,132,103,423,MA,22132011,0
eb04-001-16,120349,8/24/2016 18:18,1,,70.29371,-161.31214,70.29371,-161.31213,4,0,-127,665,,401677717.7,0,,,1.11,81.563,,56,3,,120349,,,945,5937,150,90,461,NP,22132012,0
eb04-001-16,120349,8/24/2016 19:16,1,,70.2663,-161.30689,70.2663,-161.30688,4,0,-125,387,,401677705.4,0,,,2.13,78.752,,58,3,,120349,,,795,5617,112,107,421,NN,22132013,0
eb04-001-16,120349,8/24/2016 19:17,2,,70.26933,-161.30398,70.26933,-161.30399,5,0,-125,452,,401677706.8,0,,,2.16,79.107,,58,3,,120349,,,318,1964,51,102,278,NK,22132014,0
eb04-001-16,120349,8/24/2016 20:05,B,,70.25062,-161.34799,70.25062,-161.34799,1,0,-126,0,,401677696.6,0,,,0.74,76.589,,8,3,,120349,,,2301,6560,807,91,2607,NP,22132015,0
eb04-001-16,120349,8/24/2016 20:49,A,,70.24756,-161.37465,70.24756,-161.37465,3,0,-132,126,,401677702.3,20,,,,,,8,3,,120349,,,1006,4341,233,105,2830,MB,22132016,0
eb04-001-16,120349,8/24/2016 20:53,1,,70.25651,-161.3855,70.25651,-161.3855,4,0,-130,339,,401677706.5,0,,,0.53,76.758,,56,3,,120349,,,737,8659,62,113,1089,NN,22132017,0
eb04-001-16,120349,8/24/2016 21:02,2,,70.25843,-161.3908,70.25843,-161.3908,6,0,-127,344,,401677707.1,0,,,0.6,76.9,,56,3,,120349,,,286,1436,57,102,297,NK,22132018,0
eb04-001-16,120349,8/24/2016 21:26,3,,70.25808,-161.41721,70.25808,-161.4172,4,1,-116,489,,401677704.7,0,,,1.46,76.563,,66,3,,120349,,,201,1268,31,93,478,MA,22132019,0
eb04-001-16,120349,8/24/2016 21:40,3,,70.2543,-161.46396,70.2543,-161.46396,9,0,-122,545,,401677706.5,0,,,1.61,75.659,,58,3,,120349,,,170,430,67,81,166,NP,22132020,0
eb04-001-16,120349,8/25/2016 1:03,2,,70.20244,-161.74425,70.20244,-161.74425,5,0,-128,421,,401677717.1,0,,,0.78,67.772,,58,3,,120349,,,317,482,208,85,328,NP,22206171,0
eb04-001-16,120349,8/25/2016 1:39,A,,70.19965,-161.77557,70.19965,-161.77557,3,0,-131,484,,401677713.9,0,,,0.71,67.302,,8,3,,120349,,,512,5785,45,95,862,MB,22206172,0
eb04-001-16,120349,8/25/2016 1:44,B,,70.19818,-161.78105,70.19818,-161.78105,1,0,-137,0,,401677712.5,0,,,1.23,67.113,,6,3,,120349,,,454,2045,100,93,1242,SR,22206173,0
eb04-001-16,120349,8/25/2016 1:52,3,,70.19354,-161.79765,70.19354,-161.79765,6,0,-125,625,,401677714.8,0,,,1.22,66.523,,56,3,,120349,,,206,899,47,72,262,NK,22206175,0
eb04-001-16,120349,8/25/2016 1:54,2,,70.19641,-161.78913,70.19641,-161.78912,6,0,-121,470,,401677714.6,20,,,,,,56,3,,120349,,,313,880,111,78,203,NN,22206174,0
eb04-001-16,120349,8/25/2016 2:28,A,,70.18873,-161.84197,70.18873,-161.84196,3,0,-123,110,,401677716.3,0,,,0.45,65.815,,8,3,,120349,,,1463,3949,542,127,1425,MA,22206176,0
eb04-001-16,120349,8/25/2016 4:58,3,,70.19542,-161.83855,70.19542,-161.83855,6,0,-129,376,,401677712.6,0,,,0.59,66.568,,58,3,,120349,,,173,518,57,58,353,MB,22206177,0
eb04-001-16,120349,8/25/2016 5:06,3,,70.19148,-161.82923,70.19148,-161.82922,12,0,-123,687,,401677711.9,0,,,0.88,66.166,,56,3,,120349,,,135,651,27,90,128,SR,22206178,0
eb04-001-16,120349,8/25/2016 5:14,B,,70.19003,-161.83643,70.19003,-161.83643,1,0,-135,0,,401677712.1,0,,,-1,65.958,,6,3,,120349,,,730,2167,246,90,1112,NN,22206179,0
eb04-001-16,120349,8/25/2016 5:14,B,,70.1903,-161.85098,70.1903,-161.85098,1,0,-133,0,,401677711.5,0,,,-1,65.958,,0,3,,120349,,,1111,3639,339,86,1784,NK,22206180,0
eb04-001-16,120349,8/25/2016 6:37,1,,70.17573,-161.83096,70.17573,-161.83096,6,0,-128,659,,401677709.2,20,,,,,,58,3,,120349,,,817,27157,24,79,1348,MB,22206181,0
eb04-001-16,120349,8/25/2016 6:45,2,,70.1729,-161.77693,70.1729,-161.77693,7,0,-123,426,,401677709.3,0,,,0.32,64.343,,56,2,,120349,,,313,3974,24,101,398,SR,22206182,0
eb04-001-16,120349,8/25/2016 7:00,B,,70.17297,-161.77683,70.17297,-161.77682,1,0,-129,0,,401677710.8,0,,,0.61,64.352,,6,2,,120349,,,1003,3092,325,91,1505,NN,22206183,0
eb04-001-16,120349,8/25/2016 7:28,2,,70.19026,-161.79771,70.19026,-161.79771,5,1,-119,300,,401677709.2,0,,,0.63,66.161,,58,2,,120349,,,481,11995,19,83,837,MA,22206184,0
eb04-001-16,120349,8/25/2016 14:45,A,,70.1902,-161.76766,70.1902,-161.76765,3,0,-130,649,,401677706.6,0,,,0.14,66.298,,8,3,,120349,,,374,10588,13,99,956,NP,22206185,0
eb04-001-16,120349,8/25/2016 14:58,1,,70.1896,-161.77203,70.1896,-161.77203,6,0,-126,509,,401677707.3,0,,,0.22,66.21,,56,3,,120349,,,562,12974,24,79,663,SR,22206186,0
eb04-001-16,120349,8/25/2016 16:27,1,,70.19298,-161.79829,70.19298,-161.7983,5,0,-126,305,,401677708.6,0,,,0.69,66.459,,58,2,,120349,,,682,5768,80,121,1392,NP,22206187,0
eb04-001-16,120349,8/25/2016 16:39,B,,70.1979,-161.8148,70.1979,-161.8148,2,0,-131,282,,401677707.5,0,,,0.85,66.933,,6,3,,120349,,,401,2229,72,58,1078,SR,22206188,0
eb04-001-16,120349,8/25/2016 17:18,3,,70.20004,-161.84657,70.20004,-161.84657,8,0,-124,653,,401677711.1,0,,,1.2,67.053,,58,3,,120349,,,170,1124,25,94,180,NK,22206189,0
eb04-001-16,120349,8/25/2016 17:21,3,,70.20294,-161.85208,70.20294,-161.85208,9,0,-124,640,,401677712,0,,,1.04,67.357,,56,3,,120349,,,161,721,35,89,156,NN,22206190,0
eb04-001-16,120349,8/25/2016 18:09,A,,70.20449,-161.83705,70.20449,-161.83705,3,0,-128,362,,401677711.8,0,,,0.62,67.578,,8,3,,120349,,,229,566,92,90,312,NP,22206191,0
eb04-001-16,120349,8/25/2016 18:20,2,,70.20005,-161.8492,70.20005,-161.8492,5,0,-131,429,,401677710.9,0,,,0.59,67.045,,56,3,,120349,,,364,1234,107,80,366,SR,22206192,0
eb04-001-16,120349,8/25/2016 22:49,B,,70.20748,-161.90645,70.20748,-161.90645,1,0,-121,0,,401677707.6,0,,,0.19,67.718,,8,3,,120349,,,4611,12193,1743,92,5917,MA,22206193,0
eb04-001-16,120349,8/26/2016 1:34,B,,70.19107,-161.86868,70.19107,-161.86868,1,0,-135,0,,401677706.2,0,,,0.15,65.988,,8,3,,120349,,,4187,14629,1198,79,6202,NK,22206194,0
eb04-001-16,120349,8/26/2016 10:32,B,,70.19389,-161.92196,70.19389,-161.92197,1,0,-126,0,,401677710.7,0,,,1.17,66.178,,8,3,,120349,,,5389,14156,2051,96,8925,MA,22206195,0
eb04-001-16,120349,8/26/2016 11:11,A,,70.19515,-161.78253,70.19515,-161.78253,3,0,-131,454,,401677705.3,0,,,1.49,66.771,,8,3,,120349,,,224,702,71,95,342,SR,22206196,0
eb04-001-16,120349,8/26/2016 11:15,B,,70.19587,-161.77867,70.19587,-161.77867,2,0,-136,420,,401677704.4,0,,,0.74,66.869,,6,3,,120349,,,298,864,102,108,663,NP,22206197,0
eb04-001-16,120349,8/26/2016 12:47,B,,70.19922,-161.7063,70.19922,-161.7063,2,0,-127,103,,401677713,20,,,,,,8,3,,120349,,,899,3560,227,29,2524,SR,22206198,0
eb04-001-16,120349,8/26/2016 12:58,3,,70.22338,-161.67876,70.22338,-161.67876,5,0,-130,540,,401677704.7,0,,,0.65,70.472,,58,3,,120349,,,152,539,43,81,283,NP,22206199,0
eb04-001-16,120349,8/26/2016 13:47,B,,70.22782,-161.64085,70.22782,-161.64085,1,0,-137,0,,401677701.5,0,,,0.97,71.223,,8,3,,120349,,,955,2817,323,89,2682,NN,22206200,0
eb04-001-16,120349,8/26/2016 14:23,B,,70.2543,-161.66398,70.2543,-161.66399,2,0,-124,224,,401677708.5,0,,,1.04,73.958,,8,3,,120349,,,996,53668,18,78,2796,SR,22206201,0
eb04-001-16,120349,8/26/2016 17:11,3,,70.29198,-161.52318,70.29198,-161.52318,4,0,-128,688,,401677711.7,0,,,0.99,79.15,,68,3,,120349,,,152,873,26,97,319,NN,22206202,0
eb04-001-16,120349,8/26/2016 17:47,A,,70.28755,-161.44823,70.28755,-161.44823,3,0,-127,286,,401677714.1,0,,,1.92,79.381,,8,3,,120349,,,205,385,109,106,505,SR,22206203,0
eb04-001-16,120349,8/26/2016 17:56,A,,70.29555,-161.42218,70.29555,-161.42218,3,0,-130,509,,401677713.7,0,,,1.64,80.506,,8,3,,120349,,,186,1014,34,93,437,NP,22206204,0
eb04-001-16,120349,8/26/2016 18:28,2,,70.29577,-161.38426,70.29577,-161.38426,4,0,-125,582,,401677714,0,,,1.93,80.937,,68,3,,120349,,,345,8285,14,101,933,NK,22206205,0
eb04-001-16,120349,8/26/2016 18:49,B,,70.31567,-161.47491,70.31567,-161.47491,2,0,-123,359,,401677712.6,0,,,1.77,82.145,,8,3,,120349,,,973,36679,25,99,2737,NN,22206206,0
eb04-001-16,120349,8/26/2016 19:14,B,,70.31035,-161.46848,70.31035,-161.46848,2,0,-131,46,,401677706.4,0,,,0.71,81.633,,6,2,,120349,,,1792,11752,273,96,3179,MA,22206207,0
eb04-001-16,120349,8/26/2016 20:11,B,,70.32654,-161.39161,70.32654,-161.39162,1,0,-128,0,,401677693.8,0,,,1.02,84.138,,8,3,,120349,,,1538,5104,463,96,3855,NK,22206208,0
eb04-001-16,120349,8/26/2016 22:54,B,,70.4115,-161.28255,70.4115,-161.28255,2,0,-127,196,,401677711.8,0,,,1.19,94.37,,8,3,,120349,,,1768,28848,108,85,4118,NP,22226535,0
eb04-001-16,120349,8/26/2016 23:21,B,,70.40693,-161.33896,70.40693,-161.33896,1,0,-133,0,,401677729.9,0,,,1.89,93.282,,6,3,,120349,,,1367,8633,216,86,3852,MB,22226536,0
eb04-001-16,120349,8/26/2016 23:25,B,,70.40348,-161.47,70.40348,-161.47,2,0,-129,242,,401677714.8,20,,,,,,6,3,,120349,,,744,3185,173,27,2079,NK,22226537,0
eb04-001-16,120349,8/26/2016 23:51,B,,70.41315,-161.45272,70.41315,-161.45271,1,0,-131,0,,401677716.2,0,,,2.26,92.882,,6,3,,120349,,,1013,1843,556,80,2846,NN,22226538,0
eb04-001-16,120349,8/27/2016 0:05,B,,70.39725,-161.46269,70.39725,-161.46269,2,0,-124,206,,401677714.8,0,,,1.44,91.075,,6,3,,120349,,,945,9165,97,127,2654,MA,22226539,0
eb04-001-16,120349,8/27/2016 5:42,A,,70.49533,-161.86747,70.49533,-161.86748,3,0,-126,446,,401677711.6,20,,,,1064.857,,8,3,,120349,,,321,3631,28,91,398,SR,22235829,0
eb04-001-16,120349,8/27/2016 5:58,B,,70.52475,-161.21066,70.52475,-161.21066,1,0,-128,0,,401677717.4,0,,,0.73,107.21,,8,3,,120349,,,2567,7852,839,90,7257,MB,22235830,0
eb04-001-16,120349,8/29/2016 15:39,A,,70.14548,-164.59566,58.14275,-94.43461,3,0,-127,433,,401677711.7,20,,,,,,40,3,,120349,,,4133,26105,654,85,386,NK,22513588,0
eb04-001-16,120349,8/29/2016 15:41,B,,70.16637,-164.70077,70.16637,-164.70078,2,0,-130,477,,401677723.3,0,,,0.65,121.091,,6,3,,120349,,,4769,25962,876,86,809,NP,22513589,0
eb04-001-16,120349,8/29/2016 16:16,B,,70.17675,-164.68263,70.17675,-164.68263,1,0,-129,0,,401677721.7,0,,,0.4,121.086,,8,2,,120349,,,9891,32412,3018,89,2373,SR,22513590,0
eb04-001-16,120349,8/29/2016 16:36,B,,70.17775,-164.67881,70.17775,-164.6788,2,0,-126,265,,401677725.9,0,,,0.5,121.018,,6,3,,120349,,,5212,15633,1737,14,1959,NN,22513591,0
eb04-001-16,120349,8/29/2016 17:18,B,,70.1585,-164.68274,70.1585,-164.68274,2,0,-125,189,,401677716.9,0,,,1.09,120.063,,8,3,,120349,,,699,20270,24,102,1955,NK,22451566,0
eb04-001-16,120349,8/29/2016 17:26,B,,70.17949,-164.67506,70.17949,-164.67506,1,0,-125,0,,401677744.2,20,,,,,,6,3,,120349,,,1122,2887,436,83,3161,NP,22451567,0
eb04-001-16,120349,8/29/2016 17:55,B,,70.18195,-164.74017,70.18195,-164.74017,2,0,-129,237,,401677720.8,20,,,,,,6,3,,120349,,,775,7738,77,62,2175,SR,22451568,0
eb04-001-16,120349,8/29/2016 18:01,B,,70.16886,-164.76793,70.16886,-164.76793,2,0,-129,473,,401677724.1,0,,,1.08,123.429,,6,3,,120349,,,319,1277,79,109,854,MA,22451569,0
eb04-001-16,120349,8/29/2016 18:16,B,,70.17399,-164.78156,70.17399,-164.78156,2,0,-124,454,,401677727.3,0,,,0.84,124.158,,6,3,,120349,,,433,2786,67,77,1190,NN,22451570,0
eb04-001-16,120349,8/29/2016 18:57,A,,70.16869,-164.83325,70.16869,-164.83325,3,0,-124,445,,401677726.4,0,,,1.12,125.573,,8,3,,120349,,,341,8363,13,101,920,NK,22451571,0
eb04-001-16,120349,8/29/2016 19:02,B,,70.17191,-164.84121,70.17191,-164.84122,2,0,-129,485,,401677729,0,,,1.25,126.01,,6,3,,120349,,,638,7831,51,88,1112,NP,22451572,0
eb04-001-16,120349,8/29/2016 19:42,A,,70.18056,-164.90597,70.18056,-164.90598,3,0,-122,433,,401677723.8,0,,,1.41,128.614,,8,3,,120349,,,177,729,43,100,403,MA,22451573,0
eb04-001-16,120349,8/29/2016 20:00,B,,70.16781,-164.87145,70.16781,-164.87144,1,0,-137,0,,401677727.7,0,,,1.2,126.79,,6,3,,120349,,,1025,3448,304,96,2885,NN,22451574,0
